gene_short_name,A_1,A_2,A_3,B_1,B_2,B_3,C_1,C_2,C_3,D_1,D_2,D_3
SI:DKEY-260C8.8(1of2),1.28114,1.63374,1.84224,1.476195,1.323235,1.516005,1.5737225,1.1679825,1.3528875,1.67125,1.01273,1.18977
SLC4A1A,15.902,12.8179,12.9694,17.6527,10.80714,11.9685,18.52805,9.80176,11.46805,19.4034,8.79638,10.9676
SIPA1L2,11.0728,13.3217,13.1334,11.2287,11.041155,12.8127,11.30665,9.9008825,12.65235,11.3846,8.76061,12.492
H3F3A(2of4),62.1937,55.0943,66.6284,66.35725,59.5423,69.90985,68.439025,61.7663,71.550575,70.5208,63.9903,73.1913
TBC1D8,10.9569,10.3712,10.4258,12.35075,10.86685,9.666305,13.047675,11.114675,9.2865575,13.7446,11.3625,8.90681
PDCL3,51.0078,49.4217,45.0216,50.4935,51.2182,52.3394,50.23635,52.11645,55.9983,49.9792,53.0147,59.6572
ITGB4(1of2),3.08269,2.58786,2.74201,3.25151,2.80911,2.64886,3.33592,2.919735,2.602285,3.42033,3.03036,2.55571
HELZ(2of3),10.8457,11.2607,7.6818,10.374525,7.60436,6.84868,10.1389375,5.77619,6.43212,9.90335,3.94802,6.01556
HELZ(3of3),27.6852,26.7791,27.6704,25.48905,25.84565,24.46515,24.390975,25.378925,22.862525,23.2929,24.9122,21.2599
PITPNC1(2of4),2.52305,2.48269,3.1178,3.25617,3.04674,3.435915,3.62273,3.328765,3.5949725,3.98929,3.61079,3.75403
PITPNC1(3of4),4.49183,5.16504,2.82962,4.654495,4.237225,2.91895,4.7358275,3.7733175,2.963615,4.81716,3.30941,3.00828
PHACTR1(3of3),0.4113,0.172599,0.474231,0.5253565,0.7822745,1.3987605,0.58238475,1.08711225,1.86102525,0.639413,1.39195,2.32329
SIRT5(1of2),26.1997,21.7587,24.1442,23.41695,21.4582,22.735,22.025575,21.30795,22.0304,20.6342,21.1577,21.3258
ARHGEF16,1.52024,1.2334,1.28916,1.290865,1.285605,1.30478,1.1761775,1.3117075,1.31259,1.06149,1.33781,1.3204
UBR4,13.3097,14.7783,11.547,13.0237,13.36305,11.89005,12.8807,12.655425,12.061575,12.7377,11.9478,12.2331
ZGC:154075,2.46966,2.11397,3.62742,4.57236,3.86752,5.43121,5.62371,4.744295,6.333105,6.67506,5.62107,7.235
ERRFI1(2of2),22.4544,19.2823,29.8662,28.7001,16.6038,33.6756,31.82295,15.26455,35.5803,34.9458,13.9253,37.485
EMC1,22.0645,21.3635,21.3523,21.47525,20.26225,20.8061,21.180625,19.711625,20.533,20.886,19.161,20.2599
YBX1,2054.99,1955.49,1904.91,1940.775,1960.39,2196.99,1883.6675,1962.84,2343.03,1826.56,1965.29,2489.07
PPIH,10.0773,9.13516,13.0533,10.1669,10.45783,12.87865,10.2117,11.119165,12.791325,10.2565,11.7805,12.704
UNK(1of2),2.89527,2.90009,2.55028,3.09786,2.733655,2.84285,3.199155,2.6504375,2.989135,3.30045,2.56722,3.13542
KLHL10(9of9),3.41211,3.64115,4.04553,3.35222,3.693745,3.61494,3.322275,3.7200425,3.399645,3.29233,3.74634,3.18435
GNAS(1of2),11.5308,11.5038,10.9318,11.97645,12.5678,12.2124,12.199275,13.0998,12.8527,12.4221,13.6318,13.493
NSUN5,6.14189,6.15983,6.0159,5.664595,6.146665,6.03891,5.4259475,6.1400825,6.050415,5.1873,6.1335,6.06192
BPIFCL,7.29101,12.4439,21.2873,23.058305,21.61315,16.99375,30.9419525,26.197775,14.846975,38.8256,30.7824,12.7002
L3MBTL1A(1of2),28.2806,26.0699,25.9513,25.77585,24.9708,24.28685,24.523475,24.42125,23.454625,23.2711,23.8717,22.6224
SLMO2,38.7746,33.6372,35.6094,35.5063,33.22575,34.1468,33.87215,33.020025,33.4155,32.238,32.8143,32.6842
ACTR5,3.03154,3.32574,3.16242,2.843275,3.238015,2.81961,2.7491425,3.1941525,2.648205,2.65501,3.15029,2.4768
KIF5AA,2.27097,2.79602,2.14178,2.426735,2.599495,2.13268,2.5046175,2.5012325,2.12813,2.5825,2.40297,2.12358
POLRMT(3of3),99.4724,99.5019,96.4838,100.7732,94.6228,98.7114,101.4236,92.18325,99.8252,102.074,89.7437,100.939
IKBKB(1of2),7.01819,6.15702,5.19794,7.388925,7.18664,5.827495,7.5742925,7.70145,6.1422725,7.75966,8.21626,6.45705
KBTBD13(1of2),8.05802,8.98885,5.76312,9.45651,9.224635,8.39886,10.155755,9.3425275,9.71673,10.855,9.46042,11.0346
IL2RB(1of2),0.14271,0.249394,0.239307,1.063195,0.664197,0.1991965,1.5234375,0.8715985,0.17914125,1.98368,1.079,0.159086
RAP2A(1of3),1.95889,2.59009,2.45206,1.666795,2.139105,2.06592,1.5207475,1.9136125,1.87285,1.3747,1.68812,1.67978
PDE4BA(3of3),5.78686,6.20522,12.6117,9.94183,7.761205,9.428915,12.019315,8.5391975,7.8375225,14.0968,9.31719,6.24613
WDR11(4of6),5.97381,7.72303,6.40999,6.70928,7.087035,6.85092,7.077015,6.7690375,7.071385,7.44475,6.45104,7.29185
SMAD6,1.39733,1.7059,1.94483,1.64955,1.81378,1.89095,1.77566,1.86772,1.86401,1.90177,1.92166,1.83707
PURG,21.7002,21.8576,18.7875,23.9686,21.61175,18.59345,25.1028,21.488825,18.496425,26.237,21.3659,18.3994
ENOX1(1of2),6.80789,5.58362,7.16698,6.53011,6.150855,5.90158,6.39122,6.4344725,5.26888,6.25233,6.71809,4.63618
ZGC:165666,16.5882,20.2887,17.3556,17.3451,18.6824,17.88045,17.72355,17.87925,18.142875,18.102,17.0761,18.4053
SH3GLB2(2of3),4.1714,1.72627,3.07042,2.9927,2.103625,2.536,2.40335,2.2923025,2.26879,1.814,2.48098,2.00158
PCXA(3of3),3.29776,3.36795,4.18394,2.79865,2.70682,2.865305,2.549095,2.376255,2.2059875,2.29954,2.04569,1.54667
ZNF259,11.1388,10.5452,9.30856,8.597635,9.434645,6.96672,7.3270525,8.8793675,5.7958,6.05647,8.32409,4.62488
RPL22(2of2),550.776,499.348,546.315,566.1455,549.83,607.0435,573.83025,575.071,637.40775,581.515,600.312,667.772
RNF207(2of2),5.75011,5.58961,5.65586,4.731265,4.820005,5.505445,4.2218425,4.4352025,5.4302375,3.71242,4.0504,5.35503
ATP10A(3of3),1.30988,1.22472,0.751866,1.1303925,1.30252,0.869603,1.04064875,1.34142,0.9284715,0.950905,1.38032,0.98734
ZMIZ1A(2of2),3.48479,4.19531,3.72902,4.31789,3.7598,4.09069,4.73444,3.542045,4.271525,5.15099,3.32429,4.45236
SI:CH211-182E10.4(5of19),4.37755,3.95135,4.54246,4.044175,4.439465,4.83441,3.8774875,4.6835225,4.980385,3.7108,4.92758,5.12636
ZNF235(10of128),0.996242,1.05494,1.11769,1.203046,1.24431,1.34287,1.306448,1.338995,1.45546,1.40985,1.43368,1.56805
KPNA6(1of2),18.3232,17.4047,16.6985,17.3755,16.7256,15.85995,16.90165,16.38605,15.440675,16.4278,16.0465,15.0214
CTTNBP2(4of4),1.3077,1.03485,1.36674,1.2376,1.191605,1.353535,1.20255,1.2699825,1.3469325,1.1675,1.34836,1.34033
WDR18(1of2),10.6382,9.34746,9.0209,9.4877,8.377135,8.28415,8.91245,7.8919725,7.915775,8.3372,7.40681,7.5474
PTPRN2(5of5),2.03995,2.69198,1.7989,1.740165,2.023225,2.04193,1.5902725,1.6888475,2.163445,1.44038,1.35447,2.28496
EHMT1(1of2),15.2866,18.242,14.5824,16.87855,18.14465,18.24555,17.674525,18.095975,20.077125,18.4705,18.0473,21.9087
SWAP70(1of3),25.4674,27.1637,27.3353,24.2998,28.3471,27.0588,23.716,28.9388,26.92055,23.1322,29.5305,26.7823
DIP2C(2of5),6.83597,7.78614,7.61117,7.087835,8.595705,7.640095,7.2137675,9.0004875,7.6545575,7.3397,9.40527,7.66902
ALS2(2of4),4.79335,5.41405,4.6791,5.784845,6.02019,4.95629,6.2805925,6.32326,5.094885,6.77634,6.62633,5.23348
LRP6(3of3),10.4933,10.6386,9.31398,11.1744,11.04365,10.94044,11.51495,11.246175,11.75367,11.8555,11.4487,12.5669
TBK1,16.3658,16.9421,15.5697,16.7177,16.38595,14.22835,16.89365,16.107875,13.557675,17.0696,15.8298,12.887
CREBL2(1of2),66.9042,63.6183,66.2558,65.90945,64.0067,67.0917,65.412075,64.2009,67.50965,64.9147,64.3951,67.9276
HPS6,6.20341,6.72473,5.88607,5.61972,5.684395,6.694585,5.327875,5.1642275,7.0988425,5.03603,4.64406,7.5031
MRPS11(1of2),1.67201,2.18992,1.31664,1.8652,2.09662,2.129985,1.961795,2.04997,2.5366575,2.05839,2.00332,2.94333
KLF12,4.837,5.28465,2.81847,5.399255,4.780375,3.84739,5.6803825,4.5282375,4.36185,5.96151,4.2761,4.87631
SI:CH211-222G23.4,34.5603,36.9979,36.8874,32.69275,38.6057,44.21065,31.758975,39.4096,47.872275,30.8252,40.2135,51.5339
SOCS1,0.325083,0.564725,0.754323,1.4740765,2.1387575,0.591502,2.04857325,2.92577375,0.5100915,2.62307,3.71279,0.428681
CLEC16A,3.59919,3.49085,3.09195,3.382795,3.491415,3.222465,3.2745975,3.4916975,3.2877225,3.1664,3.49198,3.35298
NUBP1,14.854,14.3135,15.8561,14.1422,15.13085,16.03425,13.7863,15.539525,16.123325,13.4304,15.9482,16.2124
KDM6AL(1of2),1.99965,2.42612,1.96371,2.079095,2.416155,2.124695,2.1188175,2.4111725,2.2051875,2.15854,2.40619,2.28568
CENPL,1.58545,1.71722,2.90645,1.609015,1.256997,1.817645,1.6207975,1.0268855,1.2732425,1.63258,0.796774,0.72884
CASK(1of2),7.04895,6.72847,5.59465,6.068945,5.28967,5.05543,5.5789425,4.57027,4.78582,5.08894,3.85087,4.51621
FUNDC1(1of2),20.1126,17.0783,17.2372,19.70755,17.7473,17.71255,19.505025,18.0818,17.950225,19.3025,18.4163,18.1879
SYN3(5of5),10.6376,8.45217,9.55961,10.1765,9.437985,8.88803,9.94595,9.9308925,8.55224,9.7154,10.4238,8.21645
TIMM9,3.94992,4.08667,4.71121,3.652955,4.453885,4.15682,3.5044725,4.6374925,3.879625,3.35599,4.8211,3.60243
KIAA0586,2.62293,2.72937,2.65255,2.381705,2.525005,2.58073,2.2610925,2.4228225,2.54482,2.14048,2.32064,2.50891
SCFD1(2of2),10.3705,8.39709,9.91396,9.54412,8.54524,8.92027,9.13093,8.619315,8.423425,8.71774,8.69339,7.92658
PSMA3,20.5556,19.2808,20.8047,20.5071,19.6334,19.30445,20.48285,19.8097,18.554325,20.4586,19.986,17.8042
BAZ1A(2of2),1.72129,1.96647,1.78691,1.76363,1.696935,1.43153,1.7848,1.5621675,1.25384,1.80597,1.4274,1.07615
EHD4,4.07426,4.25389,4.71231,6.361415,5.047415,3.66997,7.5049925,5.4441775,3.1488,8.64857,5.84094,2.62763
SNX6,108.342,100.807,93.5476,95.84145,92.5935,93.2519,89.591175,88.48675,93.10405,83.3409,84.38,92.9562
ZGC:109986,14.2741,12.7241,13.0003,11.593735,11.12752,10.79446,10.2535525,10.32923,9.69154,8.91337,9.53094,8.58862
ATL2(2of4),16.1314,16.0356,14.8777,18.374,19.0476,18.1736,19.4953,20.5536,19.82155,20.6166,22.0596,21.4695
IRS1(2of2),2.3503,2.5681,2.09658,2.514195,2.31008,2.17173,2.5961425,2.18107,2.209305,2.67809,2.05206,2.24688
SLC29A1A(1of2),32.8031,33.3448,30.3194,41.83565,43.15875,37.24715,46.351925,48.065725,40.711025,50.8682,52.9727,44.1749
MMP15(2of2),26.2608,24.6433,24.385,19.7621,21.1914,18.69685,16.51275,19.46545,15.852775,13.2634,17.7395,13.0087
WDR20(1of3),5.84814,6.78236,6.13995,5.42947,6.06228,5.756795,5.220135,5.70224,5.5652175,5.0108,5.3422,5.37364
MAP4K1(3of3),0.778937,1.13147,1.47855,1.3238935,1.5688,1.305345,1.59637175,1.787465,1.2187425,1.86885,2.00613,1.13214
DND1,2.78095,1.17431,1.47123,2.1662,1.438345,1.729645,1.858825,1.5703625,1.8588525,1.55145,1.70238,1.98806
NADSYN1,3.37091,3.55714,3.0588,3.30157,3.736285,3.090385,3.2669,3.8258575,3.1061775,3.23223,3.91543,3.12197
RUSC2(2of2),4.24988,4.69261,4.4157,4.13483,4.049905,4.11525,4.077305,3.7285525,3.965025,4.01978,3.4072,3.8148
WDFY3(1of2),10.492,12.409,9.16817,10.42385,10.156695,8.841985,10.389775,9.0305425,8.6788925,10.3557,7.90439,8.5158
CDS1,6.45216,7.26216,6.6347,7.191625,6.720615,5.7466,7.5613575,6.4498425,5.30255,7.93109,6.17907,4.8585
WDFY3(2of2),2.94068,4.15387,3.72983,2.9135,2.6101,2.40116,2.89991,1.838215,1.736825,2.88632,1.06633,1.07249
CCL-C5A(2of2),12.8111,41.5876,53.6379,95.16105,262.2233,116.00395,136.336025,372.54115,147.186975,177.511,482.859,178.37
CYP2J2(1of2),1.94198,1.62674,0.948019,1.427805,1.226927,1.2712595,1.1707175,1.0270205,1.43287975,0.91363,0.827114,1.5945
NUP188,9.01358,9.45917,9.55558,9.062215,9.033345,8.88811,9.0865325,8.8204325,8.554375,9.11085,8.60752,8.22064
ZGC:55582,2.61341,2.79828,2.56274,3.190925,2.949645,2.791055,3.4796825,3.0253275,2.9052125,3.76844,3.10101,3.01937
PI4KAB,2.61172,2.57528,1.96389,3.356965,2.83053,2.386245,3.7295875,2.958155,2.5974225,4.10221,3.08578,2.8086
SI:DKEY-178E17.3,11.6506,9.52714,13.2861,9.624705,7.728165,11.96375,8.6117575,6.8286775,11.302575,7.59881,5.92919,10.6414
SNAP29,32.4171,29.8802,32.0206,30.4675,29.13645,30.98805,29.4927,28.764575,30.471775,28.5179,28.3927,29.9555
NUP35(3of3),17.0343,14.3748,21.1203,17.15865,15.70925,20.31015,17.220825,16.376475,19.905075,17.283,17.0437,19.5
DNAJC10,21.9646,20.0508,21.7688,21.737,20.53715,22.6666,21.6232,20.780325,23.1155,21.5094,21.0235,23.5644
TRAK2,30.8279,32.9204,26.8239,28.52105,28.62655,26.74335,27.367625,26.479625,26.703075,26.2142,24.3327,26.6628
STRADB,4.52367,4.13238,4.86999,6.181375,5.377655,6.351015,7.0102275,6.0002925,7.0915275,7.83908,6.62293,7.83204
KY(2of2),5.71884,4.88014,5.33849,4.45785,4.191605,5.04436,3.827355,3.8473375,4.897295,3.19686,3.50307,4.75023
UGP2(2of2),50.5701,47.9476,47.4237,40.9932,43.6307,38.2245,36.20475,41.47225,33.6249,31.4163,39.3138,29.0253
MDH1(2of2),169.316,147.425,166.278,141.054,114.22905,144.9815,126.923,97.631075,134.33325,112.792,81.0331,123.685
EHBP1(1of5),3.9484,3.75323,3.59671,4.772315,4.37892,4.18686,5.1842725,4.691765,4.481935,5.59623,5.00461,4.77701
PELI1B,8.48742,10.0755,9.71112,10.20936,9.92139,13.35671,11.07033,9.844335,15.179505,11.9313,9.76728,17.0023
SENP6,9.9597,10.2918,8.31812,9.45129,9.292615,9.11754,9.197085,8.7930225,9.51725,8.94288,8.29343,9.91696
ATRX(2of2),27.8938,27.164,24.7764,23.4251,22.52675,20.802,21.19075,20.208125,18.8148,18.9564,17.8895,16.8276
UBE2M,61.7455,55.1632,51.8908,52.3226,49.4323,46.9515,47.61115,46.56685,44.48185,42.8997,43.7014,42.0122
FBXL19,2.07179,2.36422,1.80361,2.2983,2.332305,2.25092,2.411555,2.3163475,2.474575,2.52481,2.30039,2.69823
PDCD2,8.37648,9.31971,9.02891,7.068215,7.948685,7.401705,6.4140825,7.2631725,6.5881025,5.75995,6.57766,5.7745
RHOUA,56.3119,53.0131,56.1231,48.80155,49.8442,50.8135,45.046375,48.25975,48.1587,41.2912,46.6753,45.5039
PLXNA1(6of8),4.1964,4.16293,3.0746,3.27009,3.02756,3.15165,2.806935,2.459875,3.190175,2.34378,1.89219,3.2287
SI:DKEY-166D12.2,0.267843,1.01195,0.699061,1.6280665,1.48951,0.7036845,2.30817825,1.72829,0.70599625,2.98829,1.96707,0.708308
OSGIN2(1of2),2.95221,3.55895,2.89538,2.779495,3.50109,2.002695,2.6931375,3.47216,1.5563525,2.60678,3.44323,1.11001
SYN1,3.90133,4.23002,5.11099,3.363665,4.491955,5.0212,3.0948325,4.6229225,4.976305,2.826,4.75389,4.93141
SLC20A1A,1.3025,0.847785,0.897094,1.98173,0.8658075,1.120582,2.321345,0.87481875,1.232326,2.66096,0.88383,1.34407
DTX1(2of2),19.0857,23.3703,22.4232,15.7859,18.1588,17.87645,14.136,15.55305,15.603075,12.4861,12.9473,13.3297
SLC7A4,2.23836,2.07038,2.39997,2.124815,2.265495,2.389195,2.0680425,2.3630525,2.3838075,2.01127,2.46061,2.37842
KLHDC3(1of2),6.67029,5.43833,5.11508,6.262655,5.2337,4.930755,6.0588375,5.131385,4.8385925,5.85502,5.02907,4.74643
USP44,6.00761,5.66197,5.66484,6.688065,5.988685,7.051765,7.0282925,6.1520425,7.7452275,7.36852,6.3154,8.43869
NFURG19509010004,0.514241,0.617847,0.748927,0.5942275,0.6803825,1.2387685,0.63422075,0.71165025,1.48368925,0.674214,0.742918,1.72861
SLC25A48,2.24881,1.86602,1.93106,2.321055,2.97426,2.379675,2.3571775,3.52838,2.6039825,2.3933,4.0825,2.82829
LRIG2(1of2),4.79162,4.7625,4.44943,5.174645,4.840345,4.823225,5.3661575,4.8792675,5.0101225,5.55767,4.91819,5.19702
SI:DKEYP-120H9.1(2of2),6.81682,5.86611,5.93208,5.384075,5.19485,5.35198,4.6677025,4.85922,5.06193,3.95133,4.52359,4.77188
NUP153,7.94017,9.2346,6.99432,7.793915,8.12241,6.777255,7.7207875,7.566315,6.6687225,7.64766,7.01022,6.56019
STMN1(1of3),104.854,74.1948,115.532,86.0454,56.2685,116.459,76.6411,47.30535,116.9225,67.2368,38.3422,117.386
RNF208(1of2),5.80609,7.19523,9.84341,10.637995,5.91172,14.281155,13.0539475,5.269965,16.5000275,15.4699,4.62821,18.7189
CR392001.1(6of34),2.13546,0.567983,1.80399,2.839545,1.0696365,1.7909,3.1915875,1.32046325,1.784355,3.54363,1.57129,1.77781
HAUS2,7.39809,6.61957,7.80767,6.520255,5.872435,6.817585,6.0813375,5.4988675,6.3225425,5.64242,5.1253,5.8275
RILPL1,29.5401,29.7816,26.7988,28.2033,29.62765,26.212,27.5349,29.550675,25.9186,26.8665,29.4737,25.6252
SRP54,77.4982,77.5728,77.4783,76.94115,77.1227,75.73215,76.662625,76.89765,74.859075,76.3841,76.6726,73.986
SETD8(2of6),3.35769,3.62958,3.77073,3.37787,3.304965,3.551465,3.38796,3.1426575,3.4418325,3.39805,2.98035,3.3322
CLIP1,7.38048,6.32129,7.28224,6.68064,6.198755,6.61185,6.33072,6.1374875,6.276655,5.9808,6.07622,5.94146
POLD2,5.26007,5.04294,6.66625,4.178835,3.501555,4.250785,3.6382175,2.7308625,3.0430525,3.0976,1.96017,1.83532
APLNRA,54.8484,52.49,68.3935,36.64635,42.55475,57.5664,27.545325,37.587125,52.15285,18.4443,32.6195,46.7393
RICTOR,4.24189,4.55709,3.9786,4.921125,4.9781,4.940115,5.2607425,5.188605,5.4208725,5.60036,5.39911,5.90163
KDM2B(2of3),8.8944,9.20724,8.6518,9.8142,9.445235,10.2129,10.2741,9.5642325,10.99345,10.734,9.68323,11.774
SI:CH211-87L2.1,27.1121,25.1056,23.8717,21.64965,21.05875,18.82035,18.918425,19.035325,16.294675,16.1872,17.0119,13.769
SF3A1,49.9714,48.688,50.2752,45.34585,44.02115,47.39275,43.033075,41.687725,45.951525,40.7203,39.3543,44.5103
CPXM2(1of2),20.2673,19.3905,26.0195,17.1133,16.6593,23.89325,15.5363,15.2937,22.830125,13.9593,13.9281,21.767
RNF34,6.7461,5.9554,6.31557,5.888555,5.71301,5.899735,5.4597825,5.591815,5.6918175,5.03101,5.47062,5.4839
ELMOD3,13.1253,13.0377,12.054,14.31365,13.75275,12.95,14.907825,14.110275,13.398,15.502,14.4678,13.846
DES(1of3),904.96,840.478,934.198,845.283,859.6425,955.9665,815.4445,869.22475,966.85075,785.606,878.807,977.735
NONO,106.797,94.1693,92.906,89.1926,82.99265,78.17905,80.3904,77.404325,70.815575,71.5882,71.816,63.4521
ORAI1,7.14436,6.60164,6.67042,6.29656,7.22973,6.73812,5.87266,7.543775,6.77197,5.44876,7.85782,6.80582
LRRC57,19.1844,18.2959,19.5208,18.26485,18.97525,18.70515,17.805075,19.314925,18.297325,17.3453,19.6546,17.8895
BX470131.2,11.4418,9.4449,8.5809,15.3236,15.13455,11.87435,17.2645,17.979375,13.521075,19.2054,20.8242,15.1678
POLR2GL,41.1275,40.8756,43.6833,40.63155,43.22045,44.73345,40.383575,44.392875,45.258525,40.1356,45.5653,45.7836
PGAP2,4.76015,4.75158,3.90807,3.90279,4.133445,3.22519,3.47411,3.8243775,2.88375,3.04543,3.51531,2.54231
CABZ01058048.1(5of13),3.71169,6.22457,4.85523,13.643145,12.023085,5.42576,18.6088725,14.9223425,5.711025,23.5746,17.8216,5.99629
ABHD17A(1of2),4.18595,3.98748,3.82151,4.080675,4.01614,3.44142,4.0280375,4.03047,3.251375,3.9754,4.0448,3.06133
RORCB,20.6141,23.8278,26.4901,25.6113,25.9692,31.60855,28.1099,27.0399,34.167775,30.6085,28.1106,36.727
TYRO3(2of3),4.50968,3.41363,2.84764,3.81889,3.681035,3.50522,3.473495,3.8147375,3.83401,3.1281,3.94844,4.1628
NANS(1of2),11.8945,10.5815,13.1891,11.7102,11.3542,12.95925,11.61805,11.74055,12.844325,11.5259,12.1269,12.7294
GNE,3.46371,3.25594,3.67923,3.12159,2.98837,3.31443,2.95053,2.854585,3.13203,2.77947,2.7208,2.94963
CLTA(2of2),54.1592,52.7123,63.6727,50.3286,46.739,53.9466,48.4133,43.75235,49.08355,46.498,40.7657,44.2205
CLIC2,122.358,103.508,130.08,121.493,121.095,143.935,121.0605,129.8885,150.8625,120.628,138.682,157.79
CUL4B(1of2),11.3086,10.6744,9.0688,10.9197,10.8025,9.062145,10.72525,10.86655,9.0588175,10.5308,10.9306,9.05549
C1GALT1C1,27.0949,26.7808,26.7448,24.46755,25.605,25.3476,23.153875,25.0171,24.649,21.8402,24.4292,23.9504
MCTS1,20.692,18.7665,21.8792,21.92625,21.10075,22.2307,22.543375,22.267875,22.40645,23.1605,23.435,22.5822
OCRL,4.70663,5.02443,3.94798,4.694555,4.9457,4.516545,4.6885175,4.906335,4.8008275,4.68248,4.86697,5.08511
MGEA5(1of4),15.8519,16.056,16.1824,15.00655,14.33805,15.2534,14.583875,13.479075,14.7889,14.1612,12.6201,14.3244
KIAA0430,7.79614,8.56688,7.73764,8.58277,8.60319,8.83092,8.976085,8.621345,9.37756,9.3694,8.6395,9.9242
CEP290(2of4),2.12776,2.45237,1.82065,2.05521,2.235925,2.020155,2.018935,2.1277025,2.1199075,1.98266,2.01948,2.21966
MYH11A,35.213,37.6033,36.4433,35.06155,32.19125,39.58605,34.985825,29.485225,41.157425,34.9101,26.7792,42.7288
FOPNL,17.165,16.0567,18.1318,19.125,18.74865,19.30835,20.105,20.094625,19.896625,21.085,21.4406,20.4849
PANX1(1of2),4.49188,4.20885,4.86295,4.71198,4.75594,5.174655,4.82203,5.029485,5.3305075,4.93208,5.30303,5.48636
RPS15A,534.147,543.839,620.42,628.273,613.147,683.0115,675.336,647.801,714.30725,722.399,682.455,745.603
VGLL4(2of2),9.46589,8.90103,12.9658,11.113195,9.713215,12.4129,11.9368475,10.1193075,12.13645,12.7605,10.5254,11.86
RAF1,5.90454,6.34908,5.24086,6.110815,6.47515,5.861595,6.2139525,6.538185,6.1719625,6.31709,6.60122,6.48233
ZGC:77375,16.1275,13.1959,13.9167,13.96515,13.58555,12.6902,12.883975,13.780375,12.07695,11.8028,13.9752,11.4637
BRPF1,4.53239,4.29693,3.76439,4.933995,4.860215,4.571105,5.1347975,5.1418575,4.9744625,5.3356,5.4235,5.37782
GP9,2.89435,2.08029,1.93717,3.145485,2.541345,2.84143,3.2710525,2.7718725,3.29356,3.39662,3.0024,3.74569
IQSEC1(1of2),59.2338,68.4515,67.6755,56.12125,59.5338,58.36535,54.564975,55.07495,53.710275,53.0087,50.6161,49.0552
IQSEC1(2of2),52.3572,67.9108,53.815,49.247,54.4933,44.66965,47.6919,47.78455,40.096975,46.1368,41.0758,35.5243
S1PR4,0.748581,1.24403,1.76713,0.8889305,0.9419575,1.3431445,0.95910525,0.79092125,1.13115175,1.02928,0.639885,0.919159
NCL1,10.1149,10.2436,9.34922,8.02438,8.796075,7.451195,6.97912,8.0723125,6.5021825,5.93386,7.34855,5.55317
USE1,12.0463,10.1047,9.49434,10.44815,9.915255,10.55817,9.649075,9.8205325,11.090085,8.85,9.72581,11.622
MYO9B(1of2),9.29652,10.4316,10.1496,10.95296,11.42785,11.07615,11.78118,11.925975,11.539425,12.6094,12.4241,12.0027
CERS1,1.17533,1.38824,1.24777,1.208975,1.858955,1.23507,1.2257975,2.0943125,1.22872,1.24262,2.32967,1.22237
MFSD11(1of3),8.88658,7.86376,6.39304,8.25601,9.10458,7.784365,7.940725,9.72499,8.4800275,7.62544,10.3454,9.17569
PAQR9,18.7686,17.689,14.5975,15.56705,15.41275,12.159825,13.966275,14.274625,10.9409875,12.3655,13.1365,9.72215
FAM212AB,5.32336,5.53733,8.64154,5.29218,4.946225,7.586165,5.27659,4.6506725,7.0584775,5.261,4.35512,6.53079
ACO1(2of2),12.1409,12.5424,11.9488,11.99625,12.14005,12.02885,11.923925,11.938875,12.068875,11.8516,11.7377,12.1089
GNAI2B,0.83613,1.89865,1.16865,3.38764,3.275825,1.242995,4.663395,3.9644125,1.2801675,5.93915,4.653,1.31734
FTR67(1of3),4.11613,4.22099,4.44997,4.783595,4.88832,5.10872,5.1173275,5.221985,5.438095,5.45106,5.55565,5.76747
NYNRIN(23of43),0.948868,1.64682,0.897045,1.156719,1.466975,0.8665375,1.2606445,1.3770525,0.85128375,1.36457,1.28713,0.83603
EEF1DA,60.8291,61.6808,68.2244,71.2456,70.5872,80.09935,76.45385,75.0404,86.036825,81.6621,79.4936,91.9743
SUV420H1,8.77988,7.84116,7.57591,8.8261,8.335845,8.06687,8.84921,8.5831875,8.31235,8.87232,8.83053,8.55783
CAPN7,4.25126,3.96462,3.1568,4.698975,4.323645,3.934945,4.9228325,4.5031575,4.3240175,5.14669,4.68267,4.71309
CLEC12B,0.162419,0.287481,0.465482,0.8005645,0.6417175,0.638926,1.11963725,0.81883575,0.725648,1.43871,0.995954,0.81237
MEF2D(2of2),18.7191,18.9032,13.1456,18.2571,18.06755,13.71185,18.0261,17.649725,13.994975,17.7951,17.2319,14.2781
TIPIN,2.36303,3.23803,4.20363,1.881135,1.8221625,2.2943145,1.6401875,1.11422875,1.33965675,1.39924,0.406295,0.384999
SH3BP5(2of2),4.24818,5.28734,4.49575,6.63945,5.473175,4.0206,7.835085,5.5660925,3.783025,9.03072,5.65901,3.54545
ST5(1of2),1.87737,2.70938,2.41864,3.55933,3.81101,4.70366,4.40031,4.361825,5.84617,5.24129,4.91264,6.98868
BCS1L,18.4705,17.9108,20.0442,16.2559,16.98475,16.55975,15.1486,16.521725,14.817525,14.0413,16.0587,13.0753
CR352290.2(6of17),2.23885,2.93533,4.65665,2.39048,3.330395,3.94791,2.466295,3.5279275,3.59354,2.54211,3.72546,3.23917
BCAS3(4of5),3.18238,4.50822,3.16265,2.928905,3.895995,3.046155,2.8021675,3.5898825,2.9879075,2.67543,3.28377,2.92966
PTPRK(1of2),9.22661,10.8511,7.95029,11.876005,13.2107,11.391895,13.2007025,14.3905,13.1126975,14.5254,15.5703,14.8335
